block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_3-84-1,84,1,1,Fort Rouge Station,1950,2_merged_61271,14499_merged_64711
a_1-16-25,32,1,1,Downtown,1252,4_merged_61272,1365_merged_63531
b_2-51-1,51,1,1,St. Vital Centre,1352,3,10391_merged_70912
a_3-10-2,10,1,0,St. Boniface via Provencher,872,2_merged_61271,12680_merged_69163
a_1-162-9,162,1,0,University of Manitoba,1055,4_merged_61272,7950_merged_62731
b_1-51-1,51,1,1,St. Vital Centre,1352,2_merged_61273,4440_merged_80079
a_3-79-2,79,1,1,Polo Park via Kenaston,1475,2_merged_61271,14465_merged_65491
b_2-38-2,38,1,1,The Forks,1279,3,10006_merged_74557
a_3-29-1,29,1,0,Windermere,1238,2_merged_61271,13647_merged_66589
b_1-32-10,32,1,0,Riverbend,1251,2_merged_61273,3111_merged_74300
b_1-19-3,19,1,0,Red River College via Logan,1154,2_merged_61273,1891
a_3-19-1,19,1,1,Windsor Park via Autumnwood,1156,2_merged_61271,13478_merged_69053
a_3-11-9,11,1,1,North Kildonan via Donwood,898,2_merged_61271,12851_merged_64109
b_3-170-3,66,1,0,Dieppe Loop,1406,4_merged_61274,14555_merged_75208
a_3-86-1,86,1,1,Fort Rouge Station,1954,2_merged_61271,14531_merged_61480
b_3-44-3,44,1,0,Kildonan Place via London,1302,4_merged_61274,13556_merged_79398
a_3-17-2,17,1,0,Maples,1079,2_merged_61271,13291_merged_66334
b_3-93-1,93,1,0,Highbury & Southfields,1538,4_merged_61274,14224_merged_74081
a_1-55-6,55,1,0,St. Vital Centre via Dakota,1365,4_merged_61272,4798
a_1-55-6,55,1,1,U of Winnipeg via Dakota,1364,4_merged_61272,4797
a_1-55-6,55,1,0,St.Vital Centre via Meadowood,1370,4_merged_61272,4790
a_2-12-1,12,1,1,City Hall,943,1,8881_merged_62173
a_2-160-5,160,1,0,University of Manitoba,1051,1,12461_merged_67258
b_1-18-16,18,1,1,Tuxedo,1109,2_merged_61273,1786_merged_79356
b_1-94-2,94,1,0,Whyte Ridge,1968,2_merged_61273,6971_merged_77860
b_3-11-3,11,1,1,North Kildonan via Donwood,916,4_merged_61274,12376_merged_74909
a_2-94-1,94,1,0,Henlow & Scurfield,2065,1,12056_merged_61963
b_2-83-1,83,1,0,Unicity,1484,3,11307_merged_74329
b_1-160-5,160,1,0,University of Manitoba,1051,2_merged_61273,7546_merged_73482
b_3-90-1,90,1,1,Henderson & Whellams,1526,4_merged_61274,14180_merged_74340
b_1-17-15,17,1,0,Maples,1079,2_merged_61273,1552_merged_75850
b_2-17-1,17,1,1,Misericordia Health Centre,1078,3,8969_merged_72696
a_1-77-4,77,1,1,Kildonan Place,1448,4_merged_61272,6245_merged_66659
b_1-24-1,21,1,0,Westwood,1193,2_merged_61273,2461_merged_72664
a_1-55-6,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61272,4799_merged_66976
b_3-33-1,33,1,0,Maples via Jefferson,1928,4_merged_61274,13339_merged_76607
a_3-79-1,79,1,0,Westdale via Kenaston,1477,2_merged_61271,14457_merged_65438
a_2-24-3,24,1,1,City Hall,1219,1,10009_merged_65154
a_1-98-1,98,1,1,Grace Hospital,1572,4_merged_61272,7423_merged_65265
a_3-33-3,33,1,0,Maples via Jefferson,1928,2_merged_61271,13783_merged_69485
a_2-18-9,18,1,1,Assiniboine Park,1132,1,9579_merged_66894
a_1-47-16,47,1,1,Balmoral Station,1331,4_merged_61272,4422_merged_68712
b_2-72-1,72,1,0,South Point via Dalhousie,1938,3,10966_merged_75551
a_1-162-40,162,1,1,Downtown,1061,4_merged_61272,8178_merged_63508
b_2-11-12,11,1,0,Polo Park,897,3,8440_merged_78049
a_2-14-4,14,1,0,South St. Vital via Paddington,956,1,8992_merged_68899
b_2-99-1,99,1,0,Misericordia Health Centre,1574,3,11810_merged_71780
b_2-45-1,45,1,1,Downtown,1311,3,10224_merged_73898
b_6-45-51,45,1,0,Munroe & Prevette,1317,18353-special,18353
b_2-162-4,170,1,0,University of Manitoba,1098,3,12191_merged_79594
b_2-71-2,71,1,1,Portage via McPhillips,1424,3,10871_merged_74357
b_2-160-5,160,1,0,University of Manitoba,1051,3,12088_merged_74223
b_3-160-2,160,1,1,Downtown,1052,4_merged_61274,14445_merged_79453
b_1-51-4,51,1,1,St. Vital Centre,1352,2_merged_61273,4492_merged_76893
a_1-160-7,160,1,0,University of Manitoba,1051,4_merged_61272,7846_merged_63931
a_1-90-9,90,1,1,Henderson & Whellams,1526,4_merged_61272,7056_merged_68776
b_1-11-16,11,1,1,North Kildonan via Donwood,890,2_merged_61273,445_merged_77173
a_1-14-8,14,1,1,Ferry Road,955,4_merged_61272,847
a_1-14-8,14,1,0,South St. Vital via Dakota,954,4_merged_61272,846
b_3-15-3,15,1,0,Airport via Wellington,971,4_merged_61274,12740_merged_77039
a_2-17-1,17,1,1,Misericordia Health Centre,1083,1,9340_merged_68396
b_1-55-9,55,1,0,St. Vital Centre via Dakota,1365,2_merged_61273,4679_merged_75559
a_2-66-1,66,1,1,Downtown,1407,1,11038_merged_68822
b_2-45-2,45,1,0,Kildonan Place,1310,3,10249_merged_74247
a_3-17-1,17,1,1,Misericordia Health Centre,1083,2_merged_61271,13269_merged_68574
b_1-15-14,15,1,1,Inkster Park via Church,972,2_merged_61273,1107_merged_75783
a_1-18-8,18,1,1,Tuxedo,1107,4_merged_61272,1730
a_1-60-7,60,1,1,Downtown,1388,4_merged_61272,5232
b_1-18-13,18,1,0,Garden City Centre via Jefferson,1110,2_merged_61273,1735
b_1-18-13,18,1,1,Tuxedo,1107,2_merged_61273,1736
b_1-47-9,47,1,1,Balmoral Station,1331,2_merged_61273,4205_merged_71217
a_1-160-2,160,1,1,Downtown,1052,4_merged_61272,7745_merged_68294
b_1-68-2,29,1,0,Windermere,1238,2_merged_61273,5477_merged_73409
b_3-71-1,71,1,0,Templeton via Sinclair,1423,4_merged_61274,13892_merged_73828
b_2-162-4,162,1,1,Downtown,1057,3,12176_merged_77254
b_1-10-5,10,1,0,St. Boniface via Provencher,872,2_merged_61273,183_merged_76753
b_1-10-5,10,1,0,St. Boniface via Provencher,872,2_merged_61273,181_merged_76755
b_6-24-50,24,1,0,Unicity,1220,17959-special,17959
b_1-15-1,15,1,1,Inkster Park via Church,979,2_merged_61273,935_merged_71402
b_6-24-50,24,1,0,Unicity,1220,17953-special,17953
b_1-32-15,32,1,1,Downtown,1252,2_merged_61273,3142_merged_79541
b_6-24-50,24,1,0,Unicity,1220,17951-special,17951
b_3-11-14,11,1,1,City Hall,940,4_merged_61274,12553_merged_77487
b_6-24-50,24,1,0,Unicity,1220,17957-special,17957
b_6-24-50,24,1,1,Polo Park,1222,17956-special,17956
b_2-24-6,24,1,0,Unicity,1218,3,9706_merged_76086
b_6-24-50,24,1,1,Polo Park,1222,17954-special,17954
a_1-19-6,19,1,1,Windsor Park via Drake,1153,4_merged_61272,2009_merged_67685
b_1-160-7,160,1,0,University of Manitoba,1051,2_merged_61273,7564_merged_73810
b_1-83-1,83,1,0,Unicity,1484,2_merged_61273,6384_merged_73217
b_2-45-1,45,1,0,Kildonan Place,1310,3,10209_merged_73582
b_1-47-12,47,1,1,Balmoral Station,1331,2_merged_61273,4266_merged_77340
b_3-47-1,47,1,0,Transcona via Kildare,1330,4_merged_61274,13616_merged_70846
b_3-18-5,18,1,1,Tuxedo,1109,4_merged_61274,13054_merged_70761
a_1-11-3,11,1,0,Westwood,892,4_merged_61272,293_merged_63570
b_1-45-5,45,1,1,Downtown,1311,2_merged_61273,3944_merged_76857
a_2-160-4,160,1,1,Downtown,1052,1,12419_merged_67124
b_2-47-3,47,1,0,Transcona via Regent,1328,3,10335_merged_71895
b_1-160-3,160,1,0,University of Manitoba,1051,2_merged_61273,7491_merged_71475
a_1-88-3,88,1,0,Fife,1513,4_merged_61272,6906_merged_66973
a_2-14-4,14,1,1,Ferry Road,957,1,8999_merged_68896
a_3-83-1,83,1,0,Unicity,1494,2_merged_61271,14480_merged_67402
b_3-11-5,11,1,0,Crestview,894,4_merged_61274,12410
a_2-44-4,44,1,1,Broadway via Louelda,1303,1,10560_merged_61829
a_2-160-2,160,1,0,University of Manitoba,1051,1,12366_merged_70071
a_1-160-2,160,1,0,University of Manitoba,1051,4_merged_61272,7742
a_1-160-2,160,1,1,Downtown,1052,4_merged_61272,7741
a_1-160-2,160,1,0,University of Manitoba,1051,4_merged_61272,7744
b_1-162-17,162,1,1,Downtown,1059,2_merged_61273,7748
b_1-162-17,162,1,0,St. Norbert,1056,2_merged_61273,7749
b_1-17-16,17,1,0,Amber Trails,1082,2_merged_61273,1560_merged_80060
b_1-22-5,21,1,0,Crestview,1202,2_merged_61273,2373_merged_74371
a_1-26-1,26,1,1,City Hall,1226,4_merged_61272,2804_merged_63311
b_1-87-1,87,1,1,Crossroads Station,1510,2_merged_61273,6567_merged_78027
a_3-19-3,19,1,0,Red River College via Notre Dame,1162,2_merged_61271,13519_merged_61769
a_1-160-2,160,1,0,University of Manitoba,1051,4_merged_61272,7728_merged_67433
b_1-56-1,53,1,0,Norwood,1356,2_merged_61273,4823_merged_76584
b_1-22-10,21,1,0,Grace Hospital,1190,2_merged_61273,2407_merged_73702
b_2-72-1,72,1,1,University of Manitoba via Dalhousie,1937,3,10969_merged_77754
a_2-162-3,162,1,0,University of Manitoba,1055,1,12524_merged_64689
b_6-170-50,170,1,0,St. Norbert,1102,19278-special,19278
b_6-170-50,170,1,1,Downtown,1103,19279-special,19279
b_6-170-50,170,1,0,St. Norbert,1100,19274-special,19274
b_6-170-50,170,1,1,Downtown,1101,19275-special,19275
b_6-170-50,170,1,0,St. Norbert,1102,19276-special,19276
b_2-162-2,162,1,0,St. Norbert,1056,3,12118_merged_74582
b_6-170-50,170,1,0,St. Norbert,1100,19270-special,19270
b_6-170-50,170,1,1,Downtown,1101,19271-special,19271
b_6-170-50,170,1,0,St. Norbert,1100,19272-special,19272
b_3-75-2,75,1,0,University of Manitoba,1437,4_merged_61274,13982_merged_71154
b_1-43-3,43,1,0,Kildonan Place,1297,2_merged_61273,3629_merged_72633
a_1-77-19,46,1,1,Plessis & Regent,1327,4_merged_61272,6359_merged_63940
a_3-17-2,17,1,0,Seven Oaks Hospital,1084,2_merged_61271,13285_merged_61486
a_2-71-3,71,1,0,WalMart via McPhillips,1421,1,11281_merged_61447
a_1-11-22,22,1,1,City Hall,1209,4_merged_61272,512_merged_64361
a_1-162-19,57,1,0,Southdale,1377,4_merged_61272,8044_merged_63626
b_2-26-2,26,1,0,Polo Park,1225,3,9744_merged_75460
a_1-22-8,28,1,0,Omands Creek,1760,4_merged_61272,2542
a_1-22-8,22,1,1,City Hall,1207,4_merged_61272,2541
b_1-24-5,24,1,0,Unicity,1218,2_merged_61273,2546
b_1-24-5,24,1,1,City Hall,1219,2_merged_61273,2545
a_1-22-8,31,1,1,City Hall,1248,4_merged_61272,2544
b_2-85-2,85,1,0,Kildonan Place,1500,3,11443
b_1-17-2,17,1,0,Seven Oaks Hospital,1084,2_merged_61273,1418_merged_76974
b_2-85-2,85,1,1,Henderson & Whellams,1499,3,11444
a_2-75-3,75,1,1,Kildonan Place,1434,1,11449
a_2-75-3,75,1,0,University of Manitoba,1437,1,11448
b_3-71-3,29,1,0,Windermere,1238,4_merged_61274,13958_merged_77683
b_1-51-4,51,1,1,St. Vital Centre,1352,2_merged_61273,4486_merged_77603
a_1-29-6,29,1,1,Logan,1235,4_merged_61272,2963_merged_65201
b_1-88-1,88,1,1,Cathedral & Main,1514,2_merged_61273,6599_merged_74815
b_6-11-55,11,1,1,Downtown,909,17138-special,17138
a_1-45-4,45,1,0,Kildonan Place,1310,4_merged_61272,4140_merged_64761
b_6-11-55,11,1,0,St. Charles,906,17131-special,17131
b_6-11-55,11,1,1,Glenway,905,17130-special,17130
a_1-17-16,17,1,1,Misericordia Health Centre,1093,4_merged_61272,1606_merged_63982
b_6-11-55,11,1,1,Glenway,917,17132-special,17132
b_6-11-55,11,1,0,Westwood,919,17135-special,17135
b_6-11-55,11,1,1,North Kildonan via Donwood,898,17134-special,17134
b_6-11-55,11,1,0,Westwood,892,17137-special,17137
b_6-11-55,11,1,1,Glenway,893,17136-special,17136
a_1-14-14,14,1,0,Downtown,963,4_merged_61272,902
b_1-14-11,14,1,0,South St. Vital via Paddington,956,2_merged_61273,904
b_1-14-11,14,1,0,South St. Vital via Dakota,954,2_merged_61273,908
b_1-14-11,14,1,1,Ferry Road,955,2_merged_61273,909
b_2-21-6,21,1,1,City Hall,1195,3,9559
b_2-21-6,21,1,0,St.Charles,1194,3,9558
a_2-18-7,18,1,1,Assiniboine Park,1127,1,9553
a_2-18-7,18,1,0,Garden City Centre via Jefferson,1126,1,9552
a_2-14-3,14,1,1,Ferry Road,957,1,8970_merged_67875
b_1-24-1,22,1,1,City Hall,1209,2_merged_61273,2460_merged_72663
b_1-11-25,11,1,1,Glenway,917,2_merged_61273,547_merged_78017
a_2-160-4,160,1,0,University of Manitoba,1051,1,12432_merged_68351
a_1-29-6,29,1,1,Logan,1235,4_merged_61272,2961_merged_65200
b_2-18-9,18,1,0,Riverbend,1129,3,9203_merged_77425
a_1-54-5,160,1,0,University of Manitoba,1051,4_merged_61272,4684_merged_63500
a_2-18-10,18,1,1,Assiniboine Park,1130,1,9604_merged_69392
a_1-43-8,75,1,1,Kildonan Place,1436,4_merged_61272,3851_merged_64768
b_2-99-1,99,1,1,Downtown,1731,3,11825_merged_75942
a_2-68-2,68,1,0,Grosvenor & Renfrew,1417,1,11199_merged_62867
b_3-17-2,17,1,1,Downtown,1092,4_merged_61274,12927_merged_78172
b_3-44-1,44,1,1,Broadway via London,1301,4_merged_61274,13493_merged_73756
a_2-51-2,51,1,0,U of Manitoba,1351,1,10787_merged_66876
a_2-51-2,51,1,0,U of Manitoba,1351,1,10785_merged_69409
a_2-14-1,14,1,1,Ferry Road,955,1,8932
a_2-14-1,14,1,0,South St. Vital via Dakota,954,1,8933
b_1-98-5,98,1,0,Westdale,1573,2_merged_61273,7210_merged_70921
b_1-19-2,19,1,0,Red River College via Logan,1157,2_merged_61273,1879_merged_74378
a_2-99-1,99,1,1,Downtown,1731,1,12133_merged_66257
a_2-26-2,26,1,1,City Hall,1226,1,10114_merged_67863
b_3-55-1,55,1,1,U of Winnipeg via Dakota,1364,4_merged_61274,13686_merged_76696
b_1-79-1,79,1,0,Westdale via Kenaston,1476,2_merged_61273,6307_merged_77609
b_2-79-1,79,1,0,Westdale via Kenaston,1476,3,11199_merged_72278
a_1-90-4,90,1,1,Henderson & Whellams,1526,4_merged_61272,7006_merged_63690
a_1-29-4,29,1,1,Logan,1235,4_merged_61272,2934_merged_70430
b_1-84-1,84,1,0,Walmart & Kenaston,1949,2_merged_61273,6447_merged_76832
a_1-17-3,17,1,1,Misericordia Health Centre,1085,4_merged_61272,1476
a_1-16-17,29,1,0,Windermere,1238,4_merged_61272,1298_merged_70645
b_1-17-7,17,1,0,Maples,1077,2_merged_61273,1478
b_1-17-7,17,1,1,Misericordia Health Centre,1078,2_merged_61273,1479
a_1-16-17,16,1,0,Tyndall Park via Manitoba,1012,4_merged_61272,1291_merged_70527
a_3-24-2,24,1,1,Polo Park,1222,2_merged_61271,13633_merged_70510
b_1-15-8,15,1,0,Airport via Wellington,971,2_merged_61273,1002_merged_78517
a_1-32-9,32,1,0,Leila,1249,4_merged_61272,3247_merged_64316
a_1-24-14,25,1,0,Unicity,1224,4_merged_61272,2748_merged_62831
b_1-2-1,2,1,0,Downtown Spirit-counterclockwise,1175,2_merged_61273,25
b_1-2-1,2,1,0,Downtown Spirit-counterclockwise,1175,2_merged_61273,26
b_1-2-1,2,1,0,Downtown Spirit-counterclockwise,1175,2_merged_61273,27
a_1-19-4,19,1,1,Windsor Park via Autumnwood,1156,4_merged_61272,1957_merged_64300
a_1-1-2,1,1,0,The Forks,866,4_merged_61272,21
a_1-1-2,1,1,0,The Forks,866,4_merged_61272,22
b_2-160-3,160,1,1,Downtown,1052,3,12024_merged_75908
a_1-16-26,16,1,0,Tyndall Park via Burrows,1015,4_merged_61272,1382_merged_63895
a_1-15-11,15,1,0,Airport via Wellington,971,4_merged_61272,1064_merged_70115
a_1-162-34,185,1,1,Osborne Village,1150,4_merged_61272,8144_merged_68748
b_1-18-21,18,1,1,Tuxedo,1115,2_merged_61273,1829_merged_78612
b_1-67-5,67,1,1,City Hall,1412,2_merged_61273,5420_merged_73322
a_2-74-3,74,1,1,Polo Park,2103,1,11402_merged_67826
b_3-16-4,16,1,0,Tyndall Park via Manitoba,1005,4_merged_61274,12855_merged_71141
b_1-96-6,96,1,0,Paterson Loop via Southdale,1562,2_merged_61273,7097_merged_77508
b_1-29-14,29,1,1,Logan,1237,2_merged_61273,2961_merged_74611
a_1-21-18,28,1,1,City Hall,1231,4_merged_61272,2494_merged_70532
b_2-12-2,12,1,0,Polo Park,944,3,8541_merged_70792
b_2-33-3,33,1,1,Downtown,1927,3,9931_merged_76565
a_1-163-1,163,1,1,Downtown,1074,4_merged_61272,8194_merged_70566
a_1-19-13,19,1,0,Red River College via Logan,1154,4_merged_61272,2080_merged_69055
b_2-44-3,44,1,0,Kildonan Place via Louelda,1300,3,10162_merged_73363
a_1-60-1,60,1,0,University of Manitoba,1387,4_merged_61272,5126_merged_64073
b_3-11-4,11,1,0,St. Charles,923,4_merged_61274,12396_merged_75244
a_1-60-8,60,1,1,Downtown,1388,4_merged_61272,5254_merged_69937
a_3-45-1,45,1,0,Munroe & Prevette,1317,2_merged_61271,13965_merged_63327
a_1-47-12,47,1,0,Transcona via Kildare,1330,4_merged_61272,4394_merged_63526
a_2-14-3,14,1,1,Ferry Road,957,1,8972_merged_67877
b_3-33-1,33,1,0,Maples via Mapleglen,1931,4_merged_61274,13325_merged_72069
a_1-10-4,10,1,1,Wolseley via Tache,869,4_merged_61272,180_merged_67343
b_1-99-1,99,1,0,Misericordia Health Centre,1574,2_merged_61273,7230_merged_78255
a_1-72-1,161,1,1,Downtown,1053,4_merged_61272,5896_merged_67958
a_1-18-17,18,1,0,Garden City Centre via Jefferson,1110,4_merged_61272,1843_merged_69552
a_3-33-1,33,1,1,Downtown,1930,2_merged_61271,13736_merged_69591
a_1-44-2,44,1,0,Kildonan Place via London,1302,4_merged_61272,3890_merged_65443
b_2-15-3,15,1,0,Airport via Flight Road,975,3,8761_merged_71510
a_2-24-1,24,1,0,Unicity,1218,1,9978_merged_66496
a_1-88-1,88,1,1,Cathedral & Main,1514,4_merged_61272,6863_merged_65041
a_3-10-1,10,1,0,St. Boniface via Tache,870,2_merged_61271,12636_merged_65276
b_3-71-3,71,1,0,Templeton via Sinclair,1423,4_merged_61274,13943_merged_73089
a_2-47-2,47,1,0,Transcona via Kildare,1330,1,10684_merged_66655
b_2-10-2,10,1,0,St. Boniface via Tache,870,3,8196_merged_71344
b_1-53-2,53,1,0,Norwood,1357,2_merged_61273,4504_merged_79726
a_1-10-4,10,1,0,St. Boniface via Provencher,872,4_merged_61272,187
a_1-10-4,10,1,1,Wolseley via Tache,869,4_merged_61272,188
b_2-60-3,60,1,0,University of Manitoba,1387,3,10598_merged_72567
b_1-33-3,33,1,1,Downtown,1930,2_merged_61273,3190_merged_75319
a_1-1-2,1,1,0,The Forks,866,4_merged_61272,17_merged_66774
a_1-17-2,17,1,1,Misericordia Health Centre,1078,4_merged_61272,1447_merged_62399
a_1-34-3,34,1,1,Downtown,1269,4_merged_61272,3448
a_2-38-1,38,1,1,The Forks,1279,1,10362_merged_63672
a_1-19-7,19,1,0,Red River College via Logan,1154,4_merged_61272,2026
a_1-19-7,19,1,1,Windsor Park via Drake,1160,4_merged_61272,2027
a_2-11-6,11,1,1,Glenway,917,1,8724_merged_66747
a_1-19-7,19,1,1,Windsor Park via Drake,1160,4_merged_61272,2029
a_1-21-1,21,1,0,Westwood,1188,4_merged_61272,2248_merged_68017
a_3-10-1,10,1,0,St. Boniface via Tache,870,2_merged_61271,12656_merged_64940
b_1-90-8,90,1,1,Henderson & Whellams,1526,2_merged_61273,6778_merged_71035
b_1-89-3,89,1,1,Day & Regent,1519,2_merged_61273,6694_merged_78267
a_1-16-4,59,1,1,University of Winnipeg,1383,4_merged_61272,1166_merged_65901
a_3-60-1,60,1,1,Downtown,1388,2_merged_61271,14155
a_1-99-2,99,1,0,Windermere & Pembina,1577,4_merged_61272,7536_merged_67481
b_1-51-4,51,1,0,U of Manitoba,1351,2_merged_61273,4491_merged_76904
b_3-86-1,86,1,1,Fort Rouge Station,1956,4_merged_61274,14150
b_3-86-1,86,1,0,Bridgwater,1955,4_merged_61274,14151
a_3-11-10,11,1,0,Crestview,894,2_merged_61271,12870_merged_62051
a_2-3-1,3,1,1,City Hall,2074,1,8507_merged_62050
b_1-16-1,16,1,1,Plaza Dr via St. Vital Centre,1001,2_merged_61273,1152_merged_71130
b_1-72-1,72,1,0,South Point via Dalhousie,1938,2_merged_61273,5719_merged_78552
b_2-77-4,77,1,1,Kildonan Place,1448,3,11157_merged_79745
a_1-83-5,83,1,0,Unicity,1486,4_merged_61272,6684_merged_63922
b_6-44-52,44,1,1,Broadway via Louelda,1303,18307-special,18307
a_3-83-1,83,1,1,Grace Hospital,1488,2_merged_61271,14485
a_3-83-1,83,1,0,Unicity,1494,2_merged_61271,14486
b_6-44-52,44,1,0,Kildonan Place via Louelda,1300,18304-special,18304
b_6-44-52,44,1,1,Broadway via Louelda,1303,18303-special,18303
b_6-44-52,44,1,0,Kildonan Place via London,1302,18302-special,18302
b_6-44-52,44,1,1,Broadway via London,1301,18301-special,18301
b_6-44-52,44,1,0,Kildonan Place via Louelda,1300,18300-special,18300
b_6-44-52,44,1,0,Kildonan Place via London,1302,18308-special,18308
b_2-29-1,29,1,1,Logan,1237,3,9762_merged_75798
a_2-11-14,11,1,0,Westwood,908,1,8846_merged_61549
b_3-29-2,29,1,1,Logan,1237,4_merged_61274,13302_merged_71762
b_3-16-4,16,1,0,Tyndall Park via Manitoba,1042,4_merged_61274,12845_merged_75992
b_1-162-17,162,1,0,University of Manitoba,1055,2_merged_61273,7753_merged_72000
b_1-86-1,86,1,0,Bridgwater,1953,2_merged_61273,6540_merged_77713
b_2-68-2,68,1,0,Grosvenor & Renfrew,1417,3,10820_merged_78590
a_1-162-1,10,1,0,St. Boniface via Provencher,872,4_merged_61272,7875_merged_68187
a_1-38-3,38,1,0,Templeton & McPhillips,1280,4_merged_61272,3590_merged_62654
a_2-68-2,68,1,0,Grosvenor & Renfrew,1417,1,11191_merged_62860
a_2-18-7,18,1,0,Riverbend,1128,1,9554_merged_67212
a_1-21-8,21,1,0,Crestview,1196,4_merged_61272,2364_merged_69875
b_2-99-1,99,1,1,Downtown,1731,3,11807_merged_76316
b_1-183-4,161,1,0,University of Manitoba,1054,2_merged_61273,8004_merged_75329
a_1-17-3,17,1,0,Amber Trails,1082,4_merged_61272,1465_merged_62713
b_2-66-1,66,1,1,Downtown,1401,3,10679_merged_77055
a_1-60-5,60,1,1,Downtown,1388,4_merged_61272,5199_merged_69827
b_1-84-1,84,1,1,Fort Rouge Station,1950,2_merged_61273,6448
b_1-84-1,86,1,0,Bridgwater,1953,2_merged_61273,6449
a_3-47-2,47,1,1,Balmoral Station,1333,2_merged_61271,14046_merged_64635
b_2-15-1,15,1,0,Airport via Wellington,971,3,8722_merged_76156
a_2-18-8,18,1,0,Garden City Centre via Jefferson,1126,1,9564_merged_61985
b_2-18-1,18,1,0,Garden City Centre via Jefferson,1110,3,9062_merged_74914
a_1-38-3,38,1,1,Templeton & Salter,1284,4_merged_61272,3595_merged_62655
a_2-60-3,60,1,0,University of Manitoba,1387,1,10999_merged_64082
a_2-14-6,14,1,0,South St. Vital via Paddington,956,1,9042_merged_65188
b_2-33-3,33,1,0,Maples via Mapleglen,1929,3,9932_merged_76564
b_1-20-1,20,1,0,Watt & Leighton,1178,2_merged_61273,2067_merged_79605
b_3-93-1,93,1,1,St. Vital Centre,1537,4_merged_61274,14233_merged_78656
a_2-162-3,162,1,1,Downtown,1059,1,12525_merged_64679
b_1-16-17,16,1,1,Island Lakes via Southdale Centre,1011,2_merged_61273,1312_merged_76828
b_2-11-11,11,1,1,North Kildonan via Rothesay,907,3,8428_merged_79053
b_1-72-3,72,1,0,South Point via Killarney,1936,2_merged_61273,5772_merged_79553
b_1-94-2,94,1,1,Wildwood Park via Windermere,1544,2_merged_61273,6970_merged_77859
a_1-33-10,33,1,1,Downtown,1927,4_merged_61272,3429_merged_67670
a_1-44-21,44,1,1,Broadway via Louelda,1303,4_merged_61272,4055
b_1-46-9,180,1,1,Downtown,1138,2_merged_61273,4052
a_1-44-21,46,1,1,Plessis & Regent,1325,4_merged_61272,4051
a_1-44-21,46,1,0,Transcona via Kildare,1324,4_merged_61272,4050
a_1-44-21,44,1,1,Broadway via Louelda,1303,4_merged_61272,4059
b_1-60-2,60,1,1,Downtown,1388,2_merged_61273,5017_merged_71753
a_1-74-3,74,1,0,University of Manitoba,2204,4_merged_61272,5993_merged_66145
b_1-55-16,55,1,0,St. Vital Centre via Dakota,1365,2_merged_61273,4755_merged_72767
a_1-72-3,72,1,0,South Point via Killarney,1936,4_merged_61272,5906_merged_69354
a_2-11-12,11,1,0,Polo Park,897,1,8814_merged_65716
a_2-3-1,3,1,0,University of Winnipeg,1242,1,8502_merged_62047
a_3-11-10,11,1,1,Glenway,893,2_merged_61271,12875_merged_62046
a_3-29-2,29,1,1,Logan,1237,2_merged_61271,13681_merged_67282
a_2-47-4,47,1,1,Main & Portage,1329,1,10739_merged_70030
